,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
34,652227357,Google Pixel 2 XL,350.0,Open box (never used),"Unlocked Google Pixel 2 XL, comes with headphone jack, fast lightning charger and brand new Esquire Series phone case. Like new, comes with all the accessories and equipment.",5,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,8 months 
35,643166826,Google pixel xl 2,280.0,Used (normal wear),64 gb unlocked for any carrier ,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,8 months 
36,787684971,Google Pixel 2 64GB Unlocked,225.0,Used (normal wear),Google Pixel 2nd Generation. No scratches or cracks on ph1. Works 100%. Unlocked for any cell ph1 provider. Will come with fast charger USB Type-C cord. And a case to come with the ph1. Any questions call or text me {contact info removed}.,6,Local pickup (94 miles away),Ships for $3.29,94.0,,3.29,"West Covina, CA",West Covina, CA,3 days 
37,786141169,Google Pixel 2,170.0,Used (normal wear),I have a Google Pixel 2. Ask for IMEI.64G . Clearly white.Normal wear and tear. Kept in really good condition. It's through Verizon . ,2,No delivery INFO!,"Ships from Sacramento, CA for $3.29",,"Sacramento, CA",3.29,"Sacramento, CA",Sacramento, CA,6 days 
38,785098313,Google Pixel 2 64g,180.0,Used (normal wear),Great condition Pixel 2Takes amazing photosNo cracks or chipsUse with any carrierNot locked or stolen!!!Has gorilla glass screen protector and shock absorbent phone casePLEASE DONT MAKE AN OFFER IF YOU'RE NOT SERIOUS,5,Local pickup (91 miles away),Ships for $10.99,91.0,,10.99,"Downey, CA",Downey, CA,1 week 
39,783932670,Google Pixel 2,175.0,Used (normal wear),Like new always in case since purchased works great comes with otter box and original box,3,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,1 week 
40,782584884,Unlocked Google Pixel 2 (Black) Android Smartphone • Ready to Use • Any Carrier!,225.0,Used (normal wear),"       ***Free Setup/ Activation***Google Pixel 2/ Pixelphone/ Google Phone Used. Works Perfect (100%). No IssuesReady to Use. Just insert your SIM card Comes with Charger & USB Cable Unlocked. Great for T-Mobile, Metro PCS, AT&T, Verizon, Cricket Wireless,  Simple Mobile, Net 10, Digicel, Claro, Overseas/ International. Any Country. Any GSM.Pickup in Davie or $15 delivery (I take it to u)Also $7 shipping anywhere in the USOriginal/ Genuine Google Pixel 2 64GB Android Smartphone/ Cellphone Black 4G LTE",3,No delivery INFO!,"Ships from Fort Lauderdale, FL for $7.49",,"Fort Lauderdale, FL",7.49,"Fort Lauderdale, FL",Fort Lauderdale, FL,1 week 
41,781226439,Google Pixel 2 XL 64GB UNLOCKED,285.0,Reconditioned/Certified,"📱 Google Pixel 2 XL 64GB UNLOCKED📱• Certified Pre-Owned | Fully Tested• Excellent Condition• 64GB• Brand New Charger Included $285Cellular Refresh - Fort Mill📍 1974 Carolina Place Dr. Unit 124Fort Mill, SC 29708- Buy from a trusted seller with a 1 Year functionality warranty! We’ve been in business for over 7 years!",2,No delivery INFO!,"Ships from Fort Mill, SC for $10.99",,"Fort Mill, SC",10.99,"Fort Mill, SC",Fort Mill, SC,2 weeks 
42,774246223,Google Pixel 2 XL,250.0,Reconditioned/Certified,Google Pixel 2 XL 64 gUnlocked $250 ,1,No delivery INFO!,"Ships from Castro Valley, CA for $3.29",,"Castro Valley, CA",3.29,"Castro Valley, CA",Castro Valley, CA,4 weeks 
43,773199161,White Google pixel 2 64GB unlocked,200.0,Used (normal wear),"Good condition Google pixel two available for sale. White in colorThe back has a crack near the camera, but this is only cosmetic, and the low pricing will reflect that.64GB, factory unlocked for any service, comes with chargers and three month warranty. $200 cash credit debit or trade for other devicesSe habla Español ",2,No delivery INFO!,"Ships from Modesto, CA for $3.29",,"Modesto, CA",3.29,"Modesto, CA",Modesto, CA,1 month 
44,771127103,Google Pixel 2 (64GB) UNLOCKED,200.0,Used (normal wear),Lightly used phone with a few superficial scratches (barely noticeable). Comes with the original packaging and two phone chargers (the original charger it came with and also a 6ft long car charger). I’m also throwing in the two cases for it. One is a red and gray Lifeproof case and the other is a standard blue case. The phone is unlocked and in fantastic condition. It has a 4K camera! Pick up in Frisco only. ,4,No delivery INFO!,"Ships from Frisco, TX for $7.49",,"Frisco, TX",7.49,"Frisco, TX",Frisco, TX,1 month 
45,768974387,Google Pixel 2 64gb,205.0,Used (normal wear),Selling a great condition Pixel 2 64gb versionAndroid 10Includes:- Belt clip case ($14 retail)- Portable Charging Case ($45 retail)- Unblocked phone with fast charger,9,No delivery INFO!,"Ships from New York, NY for $7.49",,"New York, NY",7.49,"New York, NY",New York, NY,1 month 
46,766540922,128gb sim unlocked Google PIXEL 2 XL,300.0,Used (normal wear),From Google direct factory unlocked for any sim card worldwide att t-mobile metro pcs simple straight talk lyca ultra cricket mint family mobile net10 h20 aio Verizon or for international use so bring your sim card to try it before you buy it. Specs like a galaxy s9 plus for the price of a s8 plus ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,1 month 
47,757711513,Google Pixel 2,350.0,Used (normal wear),"Great condition pixel 2, no cracks or scratches, two charging cords, 1 charging block & thin black case with pop socket included. ",6,No delivery INFO!,"Ships from Scottsdale, AZ for $3.29",,"Scottsdale, AZ",3.29,"Scottsdale, AZ",Scottsdale, AZ,1 month 
48,755074476,Unlocked Brand New Galaxy Pixel 2,400.0,Other (see description),Hey Google pixel 2  that I ordered from Google itself so it's not tied to any carrier .  It also has been never used. $400 OBO,4,No delivery INFO!,"Ships from Boynton Beach, FL for $3.29",,"Boynton Beach, FL",3.29,"Boynton Beach, FL",Boynton Beach, FL,2 months 
49,737869910,"Google Pixel 2 perfect condition, used once.",250.0,Used (normal wear),Used twice Google pixel 2 CDMA and GSM unlocked. Works with any carrier.,3,Local pickup (78 miles away),Ships for $3.29,78.0,,3.29,"Rancho Mirage, CA",Rancho Mirage, CA,3 months 
50,730824973,New Clearly White 64 GB Google Pixel 2 Unlocked,350.0,Reconditioned/Certified,"Fresh from Google, refurbished device. Returned my phone and this was sent as a replacement. The box is unopened. Essentially a brand new phone! Unlocked and ready to go.",2,No delivery INFO!,"Ships from Seattle, WA for $3.29",,"Seattle, WA",3.29,"Seattle, WA",Seattle, WA,3 months 
51,729094236,Google Pixel 2,180.0,Used (normal wear),In great condition and unlocked. No issues with the phone.Can be used on any network. Comes with charge cord and case,5,No delivery INFO!,"Ships from Honolulu, HI for $7.49",,"Honolulu, HI",7.49,"Honolulu, HI",Honolulu, HI,3 months 
52,724086536,Unlocked 🔓 Google Pixel 2 (Black) witch Charger • Ready to Use • Any GSM Carrier!,245.0,Used (normal wear),"Free Activation/ Set up • Unlocked & Ready 2 UseGreat Condition. Works Perfect (100%). No IssuesFor AT&T, Metro PCS, T-Mobile, Simple Mobile, Cricket Wireless, H2O, Digicel, Overseas/ International etc.. Any GSM. Any Country. Just insert your SIM cardPhone comes with ChargerPickup in Davie or $15 local delivery (I take it to u)Also $5 shipping anywhere in the USOriginal/ Genuine Google Pixel 2 Black 64GB Android Smartphone/ Cellphone/ Pixelphone 4G LTE ",2,No delivery INFO!,"Ships from Fort Lauderdale, FL for $3.29",,"Fort Lauderdale, FL",3.29,"Fort Lauderdale, FL",Fort Lauderdale, FL,3 months 
53,719388725,Unlocked Google Pixel XL (Black) • Ready 2 Use • Any Carrier!,165.0,Used (normal wear),"Original Google Pixel XL (Black) (the Big one) Android SmartphoneUsed • Fully Tested • Works Perfect • No IssuesFully Unlocked. Ready to Use. For Metro PCS, T-Mobile, Simple Mobile, AT&T, Cricket Wireless, Straight Talk, Verizon, Digicel, Overseas etc... Just insert your SIM cardPhone comes with Charger & USB CablePickup in Davie or $15 delivery (I take it to u)Also $5 shipping anywhere  in the US ",2,No delivery INFO!,"Ships from Fort Lauderdale, FL for $3.29",,"Fort Lauderdale, FL",3.29,"Fort Lauderdale, FL",Fort Lauderdale, FL,4 months 
54,712676119,Google Pixel 2 XL excellent condition 64GB unlocked,275.0,Used (normal wear),Unlocked pixel 2 xl . Excellent condition. Comes with case I purchased. Phone is ready to go. Phone and case only. Any questions please ask. ,4,No delivery INFO!,"Ships from Chester, VA for $3.29",,"Chester, VA",3.29,"Chester, VA",Chester, VA,4 months 
56,663526259,Slightly Used Google Pixel 2 XL,380.0,Used (normal wear),"Great condition, fully functioning, with no dents or scratches. ",3,No delivery INFO!,"Ships from Grayson, GA for $7.49",,"Grayson, GA",7.49,"Grayson, GA",Grayson, GA,7 months 
57,655968856,GOOGLE PIXEL 2 Verizon Wireless Network,375.0,Open box (never used),Great conditioning almost brand-new+black on black+No cracked screen+No scratches on front or back!!!! Only problem is I have lost the SIM card trayVerizon Network & Network Unlocked for Any Service,4,No delivery INFO!,"Ships from Phoenix, AZ for $7.49",,"Phoenix, AZ",7.49,"Phoenix, AZ",Phoenix, AZ,7 months 
58,649609075,Google pixel 2 xl,500.0,Used (normal wear),Great condition128gbFactory unlocked to work with any phone company anywhere in the world. Has the charger and a phone case.,2,No delivery INFO!,"Ships from Lewisville, TX for $13.99",,"Lewisville, TX",13.99,"Lewisville, TX",Lewisville, TX,8 months 
59,645353396,Google Pixel2 64Gb,345.0,Used (normal wear),Google pixel 2 (kinda blue) 64Gb unlocked and in excellent condition. ,5,No delivery INFO!,"Ships from Fremont, CA for $7.49",,"Fremont, CA",7.49,"Fremont, CA",Fremont, CA,8 months 
60,639539579,Google Pixel 2 Blue Unlocked 64gb,320.0,Used (normal wear),Google Pixel 2 64gb BlueUnlocked for any carrier Mint condition (actual pictures of the phone)30 days in store warrantyIncluded with the phone: charging cable & fast wall adapter Message us if you have any question! ,7,No delivery INFO!,"Ships from Naranja, FL for $7.49",,"Naranja, FL",7.49,"Naranja, FL",Naranja, FL,8 months 
61,634852108,Google pixel 2 XL,250.0,Used (normal wear),Has crack on front screen doesnt affect the phone.best camera out there.i also have on in white will sell both or separate,3,No delivery INFO!,"Ships from Orlando, FL for $3.29",,"Orlando, FL",3.29,"Orlando, FL",Orlando, FL,9 months 
62,632043996,Phone (Google pixel 2) -64GB,350.0,Used (normal wear),Google Pixel 2 (Released Oct 2017) --All Black color-Unlocked to any network-64gb of Internal storage        (Unlimited storage w/ google photos)I'm Including -- A tempered Glass screen protector- A Black Case (From Caseology)- A Verizon Fast charger (6ft long)      (gives a full charge in about 40 min)- The USB port- USB-c device to transfer data from old phone to the Pixel 2CONTACT ME (Cash only),5,No delivery INFO!,"Ships from Fort Worth, TX for $3.29",,"Fort Worth, TX",3.29,"Fort Worth, TX",Fort Worth, TX,9 months 
63,623028277,(Used) Google pixel 2 (Verizon),500.0,Used (normal wear),No description. Ask seller for more details,1,Local pickup (87 miles away),Ships for $3.29,87.0,,3.29,"City of Industry, CA",City of Industry, CA,10 months 
64,614025752,Google Pixel 2 64G Unlocked,350.0,Used (normal wear),"Google Pixel 2 64G Unlocked. Used-in near perfect condition. Comes with original packaging, charger, screen protector kit, and 2 cases.",5,No delivery INFO!,"Ships from Inverness, FL for $3.29",,"Inverness, FL",3.29,"Inverness, FL",Inverness, FL,10 months 
65,606137423,Pixel 2 Google phone,250.0,Used (normal wear), for sale is a pixel 2 ..like new slightly used. Unlock phone. Works with Verizon AT&t T-Mobile,5,No delivery INFO!,"Ships from West Babylon, NY for $3.29",,"West Babylon, NY",3.29,"West Babylon, NY",West Babylon, NY,11 months 
66,603443292,Google pixel 2 xl verizon,100.0,Used (normal wear),Only selling bc I upgraded ,2,No delivery INFO!,"Ships from Plover, WI for $3.29",,"Plover, WI",3.29,"Plover, WI",Plover, WI,11 months 
67,599647106,Brand spanking New Verizon Google Pixel 2,450.0,Used (normal wear),Can be unlocked to any carrier64gbBrand spanking New,5,No delivery INFO!,"Ships from Riverdale, GA for $10.99",,"Riverdale, GA",10.99,"Riverdale, GA",Riverdale, GA,11 months 
68,594356536,Google Pixel 2 XL 64 gig,400.0,Used (normal wear),Like New Google Pixel 2 XL 64 gig. BlackOn the Verizon network. Still have the protective film on the front. ,2,Local pickup (84 miles away),Ships for $3.29,84.0,,3.29,"Redlands, CA",Redlands, CA,11 months 
69,584557018,Brand new Google Pixel 2 Verizon 300 or best offer,300.0,Used (normal wear),It's Verizon In great condition.If you can buy it like right now I'll make it 3,1,No delivery INFO!,"Ships from Austin, TX for $3.29",,"Austin, TX",3.29,"Austin, TX",Austin, TX,1 year 
70,562704816,UNLOCKED PIXEL 2,400.0,Used (normal wear),Used but in good conditionComes with box and charger64gb Looking to upgrade to the new pixel 3So I'm getting rid of the 2Nothing wrong with it.Google is giving me a trade in offer but I think it's a little low since this phone still goes for over $700$500or best offer!Must go!,1,No delivery INFO!,"Ships from Chicago, IL for $3.29",,"Chicago, IL",3.29,"Chicago, IL",Chicago, IL,1 year 
71,560091027,Google pixel 2 xl!,380.0,Used (normal wear),"Im selling my flawless pixel 2 xl by google. Black, 64g and I used the phone under verizon service.  I own the phone and I believe that means it can be unlocked for any carrier. Priced to sell! No lowballers",3,Local pickup (79 miles away),Ships for $7.49,79.0,,7.49,"Garden Grove, CA",Garden Grove, CA,1 year 
72,548305821,"Google Pixel 2 GSM/CDMA Google Unlocked (Black, 64GB)",500.0,Used (normal wear),Barely used Google Pixel 2 in black with 64GB and unlimited photo storage! ,3,No delivery INFO!,"Ships from Pasadena, CA for $3.29",,"Pasadena, CA",3.29,"Pasadena, CA",Pasadena, CA,1 year 
73,546866480,Google Pixel 2,450.0,Open box (never used),No description. Ask seller for more details,5,No delivery INFO!,"Ships from Aventura, FL for $7.49",,"Aventura, FL",7.49,"Aventura, FL",Aventura, FL,1 year 
74,531485881,Google pixel 2XL,100.0,New (never used),I'm selling my Google pixel 2 extra large it does have screen damage when you replaced that's why the price is it competitive,5,No delivery INFO!,"Ships from Pittsburgh, PA for $10.99",,"Pittsburgh, PA",10.99,"Pittsburgh, PA",Pittsburgh, PA,1 year 
75,495140786,Google pixel XL 2 64 gb white and black,400.0,Used (normal wear),Only been used for 30 days. Perfect condition,1,No delivery INFO!,"Ships from Spartanburg, SC for $3.29",,"Spartanburg, SC",3.29,"Spartanburg, SC",Spartanburg, SC,1 year 
76,788214366,Pixel 2 XL 64GB with google fabric case worth $40,250.0,Used (normal wear),Phone is in good condition with no scratches or damages. I’m offering it with two additional cases. The google fabric case worth $40 is included. ,5,No delivery INFO!,"Ships from Saginaw, TX for $3.29",,"Saginaw, TX",3.29,"Saginaw, TX",Saginaw, TX,2 days 
79,785493336,Google Pixel 2 Unlocked 64GB VERY GOOD USED CONDITION!,150.0,Used (normal wear),Google Pixel 2 Unlocked 64GB VERY GOOD USED CONDITION!Works like new.  No defects.  Guaranteed to activate today.  Unlocked for many carriers ,12,No delivery INFO!,"Ships from Concord, NC for $7.49",,"Concord, NC",7.49,"Concord, NC",Concord, NC,1 week 
80,783432280,Google Pixel 2,150.0,Open box (never used),Original Charger Headphone extension Jack ,3,No delivery INFO!,"Ships from New York, NY for $3.29",,"New York, NY",3.29,"New York, NY",New York, NY,1 week 
81,782584235,Unlocked Google Pixel 2 (Black) Android Smartphone • Ready to Use • Any GSM Carrier!,225.0,Used (normal wear),"              ***Free Setup/ Activation***Google Pixel 2/ Pixelphone/ Google Phone Used. Works Perfect (100%). No IssuesReady to Use. Just insert your SIM card Comes with Charger & USB Cable Unlocked. Great for T-Mobile, Metro PCS, AT&T, Verizon, Cricket Wireless,  Simple Mobile, Net 10, Digicel, Claro, Overseas/ International. Any Country. Any GSM.Pickup in Davie or $15 delivery (I take it to u)Also $7 shipping anywhere in the USOriginal/ Genuine Google Pixel 2 64GB Android Smartphone/ Cellphone Black 4G LTE",3,No delivery INFO!,"Ships from Hollywood, FL for $7.49",,"Hollywood, FL",7.49,"Hollywood, FL",Hollywood, FL,1 week 
82,779863124,Google Pixel 2,300.0,Open box (never used),Google Pixel 2 64gb Unlocked BlackI just recently got a replacement from the Google Store ,3,No delivery INFO!,"Ships from Hillsboro, OR for $7.49",,"Hillsboro, OR",7.49,"Hillsboro, OR",Hillsboro, OR,2 weeks 
83,775864389,Google Pixel 2 XL (unlocked),240.0,Used (normal wear),"Hi I'm selling my old phone as I decided to upgrade to the new Pixel 4 to take even better pictures of my new baby =)  I'm selling the Pixel 2XL w/ a 64 gig memory, been in a case its whole life, camera is still fantastic! The screen does have a  single dead pixel, but this can only be seen in the boot up screen. The external speakers are somewhat quiet (a known condition to Google) but Bluetooth works flawlessly for external speakers and headphones. Reduced price does reflect the items noted above. Comes with a charger. Thanks for looking!",4,No delivery INFO!,"Ships from Seattle, WA for $3.29",,"Seattle, WA",3.29,"Seattle, WA",Seattle, WA,3 weeks 
84,773280832,Huge 6 inch 64GB unlocked Google pixel XL 2 panda style,275.0,Used (normal wear),Good condition 6in Google pixel XL 2.64 gigabyte internal memory with unlimited Google photo Cloud space.Everything works great. No cracks.Factory unlocked ready to use on any service AT&T Cricket T-Mobile MetroPCS telcel Obama life International$275 cash credit debit or trade for other phonesSe habla Español ,2,No delivery INFO!,"Ships from Modesto, CA for $3.29",,"Modesto, CA",3.29,"Modesto, CA",Modesto, CA,1 month 
85,773197860,Not blue Google pixel 2 unlocked 64GB,200.0,Used (normal wear),"Good condition Google pixel two available for sale. This color is literally called not blueThe back has a crack near the camera, but this is only cosmetic, and the low pricing will reflect that.64GB, factory unlocked for any service, comes with chargers and three month warranty. $200 cash credit debit or trade for other devicesSe habla Español ",2,No delivery INFO!,"Ships from Modesto, CA for $3.29",,"Modesto, CA",3.29,"Modesto, CA",Modesto, CA,1 month 
86,770760461,Google Pixel 2 XL 128GB,300.0,Used (normal wear),"Great condition Google Pixel 2 XL. Unlocked, works with any network. There only wear is around the corners.Includes box, I can include a charging cable if needed. Includes $15 case, black dot in case is magnetic for a car vent phone holder.",3,No delivery INFO!,"Ships from Vancouver, WA for $3.29",,"Vancouver, WA",3.29,"Vancouver, WA",Vancouver, WA,1 month 
87,769278486,Unlocked Google Pixel 2 (Black) Smartphone • Ready to Use • Any Carrier!,245.0,Used (normal wear),"Unlocked and Ready to use. Free Activation Works Perfect (100%). No IssuesUsed. Good Condition. Small scratchesFor T-Mobile, Metro PCS, AT&T, Verizon, Cricket Wireless, Simple Mobile, Straight Talk, Net 10, H2O, Claro, Digicel, Overseas/ International. Any GSM. Any Country. Just insert your SIM card Phone comes with Charger Pickup in Davie or $15 delivery (I take it to u)Also $7 shipping anywhere in the USOriginal Google Pixel 2/ Pixelphone 64GB Android Smartphone/ Cellphone 4G LTE",4,No delivery INFO!,"Ships from Fort Lauderdale, FL for $7.49",,"Fort Lauderdale, FL",7.49,"Fort Lauderdale, FL",Fort Lauderdale, FL,1 month 
88,764872945,Google Pixel 2 XL,100.0,Used (normal wear),"Screen is shattered on top half, see photos.Works perfectly fineUnlocked",4,No delivery INFO!,"Ships from FL, US for $7.49",,"FL, US",7.49,"FL, US",FL, US,1 month 
90,753036476,Google Pixel 2 XL,103.0,Used (normal wear),"Great working condition, but with a crack on the lower part of the phone. The crack doesn't affect using the phone. Comes with the box and all original accessories.",5,No delivery INFO!,"Ships from Raleigh, NC for $7.49",,"Raleigh, NC",7.49,"Raleigh, NC",Raleigh, NC,2 months 
91,741906052,New unlocked Google pixel 2 XL white,300.0,New (never used),Firm on price. No offers accepted. Purchase through offer up.,3,Local pickup (87 miles away),Ships for $7.49,87.0,,7.49,"Pomona, CA",Pomona, CA,2 months 
92,736035038,Google PIXEL 2 XL - Unlocked,349.0,Used (normal wear),Upgrading to new phone.64GbHas case and screen protectorComes with original box and chargerPhone is in mint conditionNo issuesNever been droppedBabied,10,No delivery INFO!,"Ships from Concord, NC for $13.99",,"Concord, NC",13.99,"Concord, NC",Concord, NC,3 months 
93,730068020,Google Pixel 2 XL - Mint!!!,360.0,Used (normal wear),"Selling because I got a new phone.This one is barely used. In mint condition. Never dropped. Never seen rain or water. Has glass screen protector and case. Comes with original box, manuals, and charger.This phone is better than iPhone and Samsung. Best Android on the market.",12,No delivery INFO!,"Ships from State College, PA for $10.99",,"State College, PA",10.99,"State College, PA",State College, PA,3 months 
94,728231579,64GB unlocked Google pixel XL 2,260.0,Used (normal wear),"Huge 6 in Google pixel XL 2 available for sale. Comparable to the Samsung Galaxy S8 Plus or iPhone 8 plus.Fast, smooth, Ultra Clean with no bloatware!Factory unlocked since the day it was made. Works great on AT&T Cricket T-Mobile MetroPCS Verizon telcel movistar Obama on sale today for just $260 firm cash credit debit or trade for other phonesSe habla Español ",2,No delivery INFO!,"Ships from Modesto, CA for $3.29",,"Modesto, CA",3.29,"Modesto, CA",Modesto, CA,3 months 
95,722172716,Google pixel 2,200.0,Used (normal wear),Google pixel 2 64GB,2,No delivery INFO!,"Ships from Macon, GA for $3.29",,"Macon, GA",3.29,"Macon, GA",Macon, GA,4 months 
96,717219200,Google pixel 2 XL,350.0,Used (normal wear),No description. Ask seller for more details,4,No delivery INFO!,"Ships from Charlotte, NC for $3.29",,"Charlotte, NC",3.29,"Charlotte, NC",Charlotte, NC,4 months 
97,708567780,Unlocked Google Pixel (white) *Any GSM Carrier*,135.0,Used (normal wear),"Original Google Pixel Android Smartphone WhiteUnlocked and ready 2 use. Works great. No issuesFor T-Mobile, Metro PCS, AT&T, Cricket Wireless, Simple Mobile, Digicel, Overseas etc.. Just insert your SIM cardPhone comes with ChargerPickup in Davie or $15 and I'll take it to youAlso $5 shipping anywhere in the US",2,No delivery INFO!,"Ships from Hollywood, FL for $3.29",,"Hollywood, FL",3.29,"Hollywood, FL",Hollywood, FL,4 months 
98,693294189,Brand new Google pixel 2 Verizon,150.0,Used (normal wear),No description. Ask seller for more details,1,No delivery INFO!,"Ships from Rockmart, GA for $3.29",,"Rockmart, GA",3.29,"Rockmart, GA",Rockmart, GA,5 months 
100,656058782,Verizon google pixel 2xl,350.0,Used (normal wear),Google pixel xl 2 with crack but screen works fine comes with wallet case an charger askin 350 obo ,2,No delivery INFO!,"Ships from Madera, CA for $7.49",,"Madera, CA",7.49,"Madera, CA",Madera, CA,7 months 
101,652756099,Google Pixel 2 XL 64GB *Like New*,315.0,Open box (never used),"Phone is in perfect condition, with a brand new case included as well. Original fast charging plug and new cord. Verizon carrier. Price for same condition is up to 500 elsewhere. ",5,No delivery INFO!,"Ships from Pueblo West, CO for $7.49",,"Pueblo West, CO",7.49,"Pueblo West, CO",Pueblo West, CO,8 months 
102,647953957,Pixel 2 Unlocked!,300.0,Reconditioned/Certified,Perfect condition pixel 2. 64 gb and factory unlocked from google. ,5,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,8 months 
103,644377143,Google Pixel 2 XL,175.0,Used (normal wear),"Good condition, I bought it brand new and used it for 7 months.  Top right  corner has small crack.  Its unlocked as well.  Carries 64 GB memory storage. , ",2,No delivery INFO!,"Ships from Akron, OH for $3.29",,"Akron, OH",3.29,"Akron, OH",Akron, OH,8 months 
104,633628871,Google Pixel 2 XL,400.0,Used (normal wear),"Excellent condition oh, great camera front and back, fingerprint scanner, unlocked, only used for 1 year and was protected by glass protector the entire time and a case. Case comes with it and also charger.",4,No delivery INFO!,"Ships from East Canton, OH for $3.29",,"East Canton, OH",3.29,"East Canton, OH",East Canton, OH,9 months 
105,630806412,Google pixel 2 unlocked,400.0,Reconditioned/Certified,Google pixel XL 2 ,4,Local pickup (85 miles away),Ships for $7.49,85.0,,7.49,"Fontana, CA",Fontana, CA,9 months 
106,620896169,Google Pixel 2 - 64G - Verizon - White - Pre-Owned,250.0,Used (normal wear),Google pixel 2 - Clearly White- Excellent condition. No scratches or nicks. Has a screen protector and will provide case. Includes C Type phone charger and headphone adapter,6,No delivery INFO!,"Ships from Katy, TX for $7.49",,"Katy, TX",7.49,"Katy, TX",Katy, TX,10 months 
107,610736614,Google pixel 2 white,320.0,Reconditioned/Certified,"Phone in perfect condition, all cracks in picture are of glass screen protector and not actual phone. Comes with life proof case and screen protector",3,No delivery INFO!,"Ships from Wheaton, IL for $3.29",,"Wheaton, IL",3.29,"Wheaton, IL",Wheaton, IL,10 months 
108,605705125,Google pixel 2,200.0,Used (normal wear),Good condition just got a new phone and I really dont need to phone ,4,No delivery INFO!,"Ships from Belmont, NC for $3.29",,"Belmont, NC",3.29,"Belmont, NC",Belmont, NC,11 months 
109,602410385,PIXEL 2 PHONE GOOGLE NEW 64 GB,380.0,Used (normal wear),NEW NEVER OPENING ,5,No delivery INFO!,"Ships from Victorville, CA for $3.29",,"Victorville, CA",3.29,"Victorville, CA",Victorville, CA,11 months 
110,598689058,Pixel 2 XL Black 128gb,450.0,Other (see description),"Mint Pixel 2 XL Black 128gb. Like new. No defects or dents. Always on a Spigen case and a dbrand skin (Matrix). Comes with original box, an extra USB C to USB C Google cable still in the box and an extra USB Type-C sync cable and the USB A to C adapter. I bought in April so it still has warranty.",4,Local pickup (66 miles away),Ships for $3.29,66.0,,3.29,"Perris, CA",Perris, CA,11 months 
111,592290251,Google Pixel 2,450.0,Used (normal wear),"Excellent condition - no scratches/dents, phone works perfectly ",5,No delivery INFO!,"Ships from New York, NY for $7.49",,"New York, NY",7.49,"New York, NY",New York, NY,11 months 
112,586316684,Google Pixel 2 XL,280.0,Reconditioned/Certified,I have a black Pixel 2 XL 64gb for sale. It has all the original packaging and accessories. I don't use this phone anymore so it's like new! Will have to meet at a Verizon to pay it off.,4,No delivery INFO!,"Ships from Federal Way, WA for $3.29",,"Federal Way, WA",3.29,"Federal Way, WA",Federal Way, WA,1 year 
113,579355354,Google Pixel 2 XL (UNLOCKED) G011C Black 64GB,440.0,Open box (never used),Open Box Mint Condition: no physical damage at all Phone is in perfecting working condition This is an Open Box that includes the device and all original accessories,9,No delivery INFO!,"Ships from Brooklyn, NY for $7.49",,"Brooklyn, NY",7.49,"Brooklyn, NY",Brooklyn, NY,1 year 
114,560779862,Google Pixel 2 Black 64 GB,200.0,Used (normal wear),Update: October 2019The Google Pixel 2 Android smartphone.Perfect working condition. Upgraded to Android 10.No wear. No scratches. Coupled with a slim clear case.Getting a new phone so looking to sell this one For 200$ less than market price!,3,No delivery INFO!,"Ships from Seattle, WA for $7.49",,"Seattle, WA",7.49,"Seattle, WA",Seattle, WA,1 year 
115,557581639,Google Pixel smartphone unlocked 2 ii xl,249.0,Used (normal wear),"Great phone that takes fantastic pictures with unlimited memory. Comes with original box, case with built in kickstand, and hard screen protector (installed the first day).",3,No delivery INFO!,"Ships from Doral, FL for $7.49",,"Doral, FL",7.49,"Doral, FL",Doral, FL,1 year 
116,540921194,Google Pixel 2 XL - Just Black (Never Used) (Unlocked),500.0,Reconditioned/Certified,Just Black Google Pixel XL 64 GB Unlocked This device is manufactured refurbished from google themselves and has not been open after received from google which is basically brand new. Only open for the picture. This is the version from Verizon but rest assure it is unlocked and can work with any network. It comes without accessories. If you have any questions and/or concerns please contact me. ,3,Local pickup (94 miles away),Ships for $3.29,94.0,,3.29,"Montebello, CA",Montebello, CA,1 year 
117,536872237,Google Pixel 2 XL | 128 GB | UNLOCKED,425.0,New (never used),No trades,4,No delivery INFO!,"Ships from Miami, FL for $7.49",,"Miami, FL",7.49,"Miami, FL",Miami, FL,1 year 
118,522199469,New Google Pixel 2 Smart Phone,500.0,New (never used),"New never been connected to network. Google Pixel 2 phone made by Samsung. The Pixel 2 has one of the best cameras on any Android phone and fast Google updates, two forward facing speakers for great sound and is water resistant. This is for Verizon carrier only. Comes with two different style cases (new) three charging cables braided 10ft (new) one already installed screen protector, I do not have the original box comes everything shown in photos.I will meet at a Verizon wireless store so you can have the phone checkout by a Verizon expert before purchase. $500 obo.",4,No delivery INFO!,"Ships from Renton, WA for $3.29",,"Renton, WA",3.29,"Renton, WA",Renton, WA,1 year 
