,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,789692018,iPhone 7 - 128GB - Red,295,Used (normal wear),"Good condition IPhone 7  128GB Works perfect but front screen cracked so needs to be replaced.   No major scratches on back & otherwise perfect working order.   All data erased & ready to use.   Works perfectly fine as is ,  as cracked screen is thin cracks & doesn’t distort view.  ",2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Carlsbad, CA",Carlsbad, CA,20 minutes 
1,789676540,iPhone 7 unlocked,250,Used (normal wear),Unlocked for any carrier good condition. Asking 250 obo. Text me with any questions,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,1 hour 
2,788744506,Apple iPhone 7 16gb with 6 case,200,Used (normal wear),"Apple iPhone rose gold 16gb with iphone 6 cases. Was my daughters, since upgraded.  Works perfect.  ",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
3,789624242,Iphone 7 Any carrier 128GB,260,Used (normal wear),Iphone 7128GBANY CARRIERGreat conditionTrusted Seller,10,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,3 hours 
4,789620188,iPhone 7,175,Used (normal wear),iPhone 7 mint condition carrier ATT ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Escondido, CA",Escondido, CA,3 hours 
5,789615198,iPhone 7 Plus 32GB (VERIZON ONLY),190,Used (normal wear),"iPhone 7 Plus 32GB for VERIZON only. Originally bought in September, 2017.  Has some cosmetic damage, but phone works well. No cracks/scratches on screen, phone had a screen protector on the entire time. ",12,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,3 hours 
6,789677276,iPhone 7 with cracked screen,150,Used (normal wear),"iPhone 7 with cracked screen, otherwise works great , serious inquiries only. ",5,No delivery INFO!,"Ships from Kendall, FL for $3.29",,"Kendall, FL",3.29,"Kendall, FL",Kendall, FL,1 hour 
7,789528446,iPhone 7 32gb UNLOCKED,200,Used (normal wear),$200 ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,5 hours 
8,789465521,Apple iPhone 7 Plus 256gb Unlocked Read Description,240,Used (normal wear),"Selling my iPhone 7 plus 256gb. SIM tray needs to be replaced, I have the original but the vacuum ate it and tweaked it. It's still under  warranty for a couple years. Phone has been unlocked from AT&T Like new, no scratches,nicks or dings. I will include a fold over leather case. Please review last picture for full phone report. Buyer pickup in El Cajon.",5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,7 hours 
9,789686452,Iphone 7 plus 32g,230,Used (normal wear),Iphone 7 plus 32g att carrier ,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,35 minutes 
10,789663698,iPhone 7 Plus rose gold,250,Used (normal wear),"I phone 7 plus , used less than a year , no scratches perfect conditions fully unlocked can be used with any provided ",2,Local pickup (86 miles away),Ships for $3.29,86.0,,3.29,"Bloomington, CA",Bloomington, CA,1 hour 
11,789655464,IPHONE 7 128Gb Jet Black Factory Unlocked,270,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,1 hour 
12,789637194,iPhone 7,160,Used (normal wear),Its 32 gb works fine it works for tmoblie and metro pcs send me offers quick 160 the least  need gone asap ,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"National City, CA",National City, CA,2 hours 
13,787752134,iPhone7 Plus 128GB,320,Used (normal wear),Excellent conditionBlack iPhone 7 Plus Includes charger and Wildflower case ,5,Local pickup (22 miles away),Ships for $3.29,22.0,,3.29,"Chula Vista, CA",Chula Vista, CA,4 days 
14,789620353,iPhone 7 Plus 128Gb with free headphones,349,Used (normal wear),"Unlocked.Excellent condition. Comes with free apple headphones. Phone has screen protector on it already. Don’t miss on this holiday Sale! Cash only, meet in downtown SD.",5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 hours 
15,789606097,iPhone 7,Sold!,Used (normal wear),Upgraded so no longer need. In great condition one small scratch on the top corner but nothing on the screen itself. Unlocked and paid off! $200 OBO,6,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,3 hours 
16,789599504,iPhone 7,200,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Unlocked for all carriers: AT&T, CricKet, T-Mobile, Metro PCS, Simple Mobile, Telcel, Obama sims, Straight Talk, Tracfone, Verizon, Sprint overseas etc. Clean IMEIiPhone 7 - 32GB - Silver ColorExcellent Condition. Everything works GreatBring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻",3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 hours 
17,789586568,iPhone 7 Plus,260,Used (normal wear),"Price is Firm 💵📱Unlocked for all carriers: Works on AT&T, CricKet, T-Mobile, Metro PCS, Simple Mobile, Telcel, Verizon, Sprint overseas etc. iPhone 7 Plus - 32GB - Silver ColorGreat Condition. Works Excellent. ✅Clean IMEI☁️ No Apple ID or iCloud. Ready 2 Go!♻️Reset Back to Factory Settings📞Bring your SIM card and make a test call!💵 Price is Firm 💵",3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 hours 
18,789539979,Iphone 7 plus 32GB factory unlocked,350,Used (normal wear),Good condition. It comes with original box charger cable and new headset. Flash is not working everything else works as it should. Local pickup and cash only. ,4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"National City, CA",National City, CA,5 hours 
19,789463773,iPhone 7 plus,250,New (never used),Looking for a trade :)Make reasonable offers Perfect conditionHablo español pregunten:),1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,7 hours 
20,385652388,iPhone 7 Gold 16gb,400,Open box (never used),"Fully operational, absolutely nothing wrong with it got a new iPhone so no need for this one,willing to negotiate to a reasonable extent (has SIM card)",4,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 years 
21,789641150,Brand New Factory Unlocked iPhone 7 128GB Black,400,New (never used),Brand New Factory Unlocked iPhone 7 128GB Black$400 OBO,8,Local pickup (7 miles away),No shipping INFO!,7.0,,,"Del Mar, CA",Del Mar, CA,2 hours 
22,789686143,iPhone 7,200,Used (normal wear),iPhone 7 en muy buenas condiciones para T MOBiL desbloqueado jente interesada ,6,No delivery INFO!,"Ships from Aurora, CO for $10.99",,"Aurora, CO",10.99,"Aurora, CO",Aurora, CO,36 minutes 
23,789629017,Unlocked IPhone 7 Plus,250,Used (normal wear),"Unlocked 7 PlusBlack, 128 gb Good condition—minor scratches, no cracks",1,Local pickup (13 miles away),Ships for $3.29,13.0,,3.29,"Santee, CA",Santee, CA,2 hours 
24,789623915,Apple iPhone 7 Plus 128gb,325,Used (normal wear),"iPhone 7 plus 128gb in black. The phone is unlocked and includes the charging plug, cable, and a new tempered glass screen protector I just put on.",3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 hours 
25,789587880,iPhone 7 32gb,250,Used (normal wear),No description. Ask seller for more details,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"Encinitas, CA",Encinitas, CA,4 hours 
26,789577190,iPhone 7 Plus 128GB,200,Used (normal wear),iPhone 7 Plus 128GB,1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,4 hours 
27,789529252,iPhone 7 Plus 256gb UNLOCKED,300,Used (normal wear),$300,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,5 hours 
28,789509776,iphone 7,250,Used (normal wear),iphone 7 32 gb storageflat blackgreat condition comes with screen protector and case on itthe screen protector has a crack on it but the actual screen has no cracks t-mobile / metro i’m not sure if it’s unlocked i’m pretty sure it isasking for 250 send offers price is negotiable Condition: amazing,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,6 hours 
29,789682499,iPhone 7 Plus Jet Black 128GB,300,Used (normal wear),128GB jet black ,6,Local pickup (a mile away),No shipping INFO!,1.0,,,"San Diego, CA",San Diego, CA,46 minutes 
30,789667613,iPhone 7 Plus 32gb,180,Used (normal wear),U can’t use iPhone 7 earphones but works perfectly with Bluetooth it charges but for sum reason it won’t let use the earphone,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 hour 
31,789658561,iPhone 7 128gb At&t / Cricket,250,Used (normal wear),iPhone 7 128gb At&t / Cricket very good condition with close to no scratches ready to go comes with a charger looking for $250 Cash only No trades you pick up * LOW BALLERS WILL BE BLOCKED *,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 hour 
32,783192449,Unlocked iPhone 7 128GB Silver,257,Used (normal wear),"I’m selling my iPhone 7 128GB in Silver. Phone is in good condition and ready for you to take it home. The phone is completely paid off and it’s unlocked to be used with any carrier including (Verizon, T-Mobile, AT&T and every other US Carrier).Model: iPhone 7Color: SilverStorage:128GB IMEI: Clean IMEI and no iCloud Lock (see pictures)Carrier:Unlocked (works with any US carrier or anywhere else in the world including TecelCondition (Excellent condition)Cash OnlyNo Trades No LowballersPrice is firm ",4,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Carlsbad, CA",Carlsbad, CA,1 week 
33,782241487,iPhone 7 Unlocked,280,New (never used),iphone 7unlocked to any carrier no icloud locks small crack on bottom left. does not affect phone usage280 or best offer,3,Local pickup (51 miles away),No shipping INFO!,51.0,,,"San Juan Capistrano, CA",San Juan Capistrano, CA,2 weeks 
34,789599866,iPhone 7,280,Used (normal wear),iPhone 7 -128 GB-iCloud unlocked -T-Mobile unlocked-Everything works/Todo funciona bien-no charger or earphones/no cargador ni audifonos Pick up only/ Tendrian que rocogerlo San Ysidro,6,Local pickup (25 miles away),No shipping INFO!,25.0,,,No location INFO!,,,3 hours 
35,789587718,iPhone 7 128GB,200,Used (normal wear),💵 Price is Firm 💵📱Works on AT&T & CricKet Networks iPhone 7 - 128GB - Space Gray ColorGood Condition. Works well✅Clean IMEI♻️Reset Back to Factory Settings📞Bring your SIM card and make a test call!💵 Price is Firm 💵,3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,4 hours 
36,789552655,iPhone 7 128 g,Sold!,Used (normal wear),"iPhone 7, 128 g, works with AT&T’s and cricket only,$220 obo, se habla español Thanks ",3,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,5 hours 
37,789529117,IPHONE 7 with case,230,Used (normal wear),Sprint but is unlocked. Always been in case. Small scratch on one side very minuscule. The case has some scratches. Needs a new screen protector as its scratched. Can take more pics if requested. Game of thrones case with bumpers on all sides. Small pop socket. Can meet from chula vista to Mira Mesa. Depends on the day. ,2,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,5 hours 
38,789491912,iPhone 7 32gb factory unlocked,200,Open box (never used),iPhone 7  32gb       Rose gold    Unlocked Phone is perfect condition works with any carrier or company Worldwide you can use overseas or Mexico And phone comes with everything which you see on the pictures.                  Price is firm $200 ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"El Cajon, CA",El Cajon, CA,6 hours 
39,789391122,iPhone 7 unlocked,200,Reconditioned/Certified,32 GB,5,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,8 hours 
40,789377833,iPhone 7,Sold!,Used (normal wear),Used iPhone 7Broken back camera Some scratches Everything else works perfectly Comes with Apple case ,4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,9 hours 
41,789327772,"iPhone 7- 128 GB, UNLOCKED FOR ANY NETWORK HAS CRACKS ON GLASS ONLY LCD NOT DAMAGED HOME BUTTON STOP WORKING AFTER CRACKS ASSISTED ON SCREEN HOME",190,Used (normal wear),BUTTON WORKS FINE,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,10 hours 
42,789268681,Black iPhone 7 + Plus 128GB,280,Used (normal wear),"T-Mobile & Metro Unlocked, No Passwords or  iCloud, zero issues, Perfect Condition as you can see the pics, Last picture shows a few scratches not even noticeable unless the screen is off. Accessories and Case Included.$280",5,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,11 hours 
43,789245076,iPhone 7 plus,Sold!,Used (normal wear),iPhone 7 plus 32 GB tmobile works great! Screen in excellent condition no scratches or cracks...,4,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,12 hours 
44,789178595,Used iPhone 7 works amazing,250,Used (normal wear),It’s a perfect phone works amazingly fine and it’s unlocked comes with screen protector on the phone perfect condition ,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Spring Valley, CA",Spring Valley, CA,20 hours 
45,789172207,iPhone 7 32GB (UNLOCKED)T-Mobile MetroPCs 🇲🇽 MEXICO CHIP AT&T Verizon Cricket sprint,270,Used (normal wear),iPhone :   iPhone (7)Storage :  128Gb Carrier : (Unlocked)AllColor :     SilveriCloud : Unlocked  ESn : CleanPhone is in good condition fully functional speakers cameras buttons no issues at all no cracks at all on the  LCD . 32 gb asking 260$I also have Matte black ask .32 gb serious buyers please as we sell daily on here .. come with chargers.,7,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,21 hours 
46,789169507,iPhone 7 Plus - 128gb - Unlocked,299,Used (normal wear),Rose Gold iPhone 7 Plus - 128gb. Unlocked for all carriers and in great condition. Always kept in a case and comes with otter box case.Has genuine apple screen and a battery (not aftermarket). ,6,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Carlsbad, CA",Carlsbad, CA,21 hours 
47,789137349,iPhone 7 Plus 128gig att & unlocked,Sold!,Other (see description),"iPhone 7 Plus Matt black Att but lucked Phone works great very works Back on the phone has mark from a cheap case see pictures. Comes with two Tempered glass screen protectors , And three cases Cash only Local sale only Meet at mall bank or Starbucks Only trade for a Apple Watch 3rd gen 42mm 270$ obo ",5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,23 hours 
48,789089061,Rose Gold iPhone 7 128gb A1660 (Excellent Condition),300,Used (normal wear),Flawless and Excellent Working Condition Rose Gold iPhone 7 128GB Apple Factory Unlocked Model A1660Includes: iPhone and OtterBox Symmetry Case,1,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Vista, CA",Vista, CA,1 day 
49,789000352,iPhone 7 32gb Sprint,Sold!,Used (normal wear),$150 OBO! SPRINT ONLY.,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,1 day 
50,788937793,iPhone 7 32gb,200,Used (normal wear),iPhone 7 32 gb carrier is T-Mobile and metro pcs works great no cracks trade for ps4 or trade for Xbox one and cash 180 is the least but I can work sum out so send offers ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 day 
52,788842959,iPhone 7+ Perfect Condition,300,New (never used),Selling iPhone 7 Plus 32 GB working perfect condition OR BEST OFFER!,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,1 day 
53,788772768,iPhone 7 Plus,300,Used (normal wear),Used in a really goood condition iPhone 7 Plus no scratches on screen 128 GB and it is factory unlocked for any career. And a really good price let me know for more questions it works with no problem clean IMEI and everything .,7,Local pickup (20 miles away),Ships for $7.49,20.0,,7.49,"El Cajon, CA",El Cajon, CA,1 day 
54,788687227,iPhone 7 plus 128 gb at&t,250,Used (normal wear),Cell phone is in great condition,7,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,1 day 
55,788653627,iPhone 7 plus red,350,Used (normal wear),Good condition  Any Carrier,4,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,2 days 
56,788632417,Locked iPhone 7 plus (For parts only),150,Open box (never used),Locked iPhone 7 plus I'm selling this phone just for whoever is interested in the parts of the phone it's brand new no scratches or anything everything works on it it's just locked I want 150$ but I'm willing to work with you,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Imperial Beach, CA",Imperial Beach, CA,2 days 
57,788538934,IPHONE 7 PLUS 128GB WHITE,350,Used (normal wear),IPHONE 7 PLUS 128GB PHONR FOR SALE IN GREAT CONDITION IN CASE ITS ENTIRE LIFE  YES THE PHONE IS UNLOCKED SO CAN BE USED WITH MULTIPLE CARRIERS ... no issues with phone no cracks no replacements no scratches .... serious buyers only ABSOLUTELY NO TRADES CASH ONLY ... selling$350 firm no negotiate if you ask for lower price I will not respond ... not trying to be rude just no exceptions at all. ,4,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 days 
58,788428507,IPhone 7 Plus 32gb,200,Used (normal wear),For T-Mobile or metro pcs works great ready to be used.,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,2 days 
59,789692675,iPhone 7 unlocked in perfect condition,190,New (never used),Perfect condition it comes with charger defense case with screen protector ,2,No delivery INFO!,"Ships from Tamaqua, PA for $3.29",,"Tamaqua, PA",3.29,"Tamaqua, PA",Tamaqua, PA,18 minutes 
60,788343593,iPhone 7 32GB Unlocked w/ Accessories Unlocked and in excellent condition.,250,New (never used),iPhone 7 32GB Unlocked w/ Accessories Unlocked and in excellent condition.,5,Local pickup (11 miles away),Ships for $7.49,11.0,,7.49,"San Diego, CA",San Diego, CA,2 days 
61,788242434,BLACK IPHONE 7 PLUS,300,Used (normal wear),"very very good conditioned phone. Absolutely no scratches or cracks on screen and the back as well is very smooth! - in good shape, good battery life-camera is working perfectly(Just selling it bc I got a new phone) ",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"San Marcos, CA",San Marcos, CA,3 days 
62,788209274,iPhone 7 Locked icloud,100,Used (normal wear),The phone is in excellent condition it just has a smudge on the back. I’m sure you can take it off with some product ,2,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,3 days 
63,788186379,"iPhone 7 Plus JetBlack 128Gb - (Unlocked)All Carriers T-Mobile MetroPcs,Verizon AT&T,🇲🇽Telcel!",370,Used (normal wear),"iPhone : 7  plus Color :  Jet Black Storage : 128GbCarrier : (Unlocked all carriers)ESN/IMEI : CLEANICLOUD: (unlocked)  Beautiful  Black 128 Gb storage iCloud (UNLOCKED)all carriers AT&T T-Mobile Verizon, Obama sim, Metro pcs ,Cricket,Sprint, any country 🇲🇽 MEXICO Telcel everything fully functional No (cracks) speakers, cameras, buttons no issues  great for Gift .buy with confidence as we sell daily on here family owned shop.30 day warranty .phone will come with box and charger seen in picture good seller good reviews) serious buyers only PLEASE!!",6,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,3 days 
64,789694524,IPhone 7 Plus 128gb Verizon,265,Used (normal wear),Like new iPhone 7 Plus•128gb•Verizon•Black,4,No delivery INFO!,"Ships from Philadelphia, PA for $10.99",,"Philadelphia, PA",10.99,"Philadelphia, PA",Philadelphia, PA,12 minutes 
65,787904522,iPhone screen Replacement,99999,New (never used),iPhone 6iPhone 6 plusiPhone 7 iPhone 7 plusiPhone 8 iPhone 8 plus iPad Samsung s9 Samsung s8 ,3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,3 days 
66,787879729,Unlocked iPhone 7 Plus 128 GB,280,Used (normal wear),The phone is in very good condition. It was kept in a life proof case the whole time I have used it. It is unlocked; I’ve used the phone with AT&T and an overseas Sim.  I’ve had the phone the past 2 years and decided to upgrade. Priced to sell (others are selling the 32 GB for almost 300!) and I can meet up with you locally. The phone has a tempered glass screen protector that has a slight crack but that has literally survived an entire deployment and then some. ,3,Local pickup (31 miles away),No shipping INFO!,31.0,,,"Camp Pendleton North, CA",Camp Pendleton North, CA,3 days 
67,787769669,iPhone 7 Plus,200,Used (normal wear),iPhone 7 Plus gold T-Mobile carrierNow low ballers . Price was already lowered. ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,4 days 
68,787653236,IPhone 7 Red,200,Used (normal wear),Verizon IPhone 7 Red 128 G iCloud unlock clean imei minor wear and tear has 2 small cracks in the top left and bottom left corner as seen in the pictures,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,4 days 
69,787621850,IPhone 7 unlocked,150,Used (normal wear),Icloud unlock Everything worksCracked screen Touch still works Carrier unlocked Clean imei,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,4 days 
70,787554256,iPhone 7 Plus,300,Open box (never used),iPhone 7 Plus32 GIGFactory unlocked for all carriers Clean iCloud Clean imei Comes with iPhone box I phone in good condition ,6,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,4 days 
71,787504715,Apple iPhone 7 32gb gold unlocked clean imei,230,Other (see description),"Unlocked cell phone Buy from a trusted seller Clean  Imei and Clear iCloud Apple iPhone 7 32gb gold unlocked Fully functions and No issues Factory unlocked Gsm readyAT&T, Tmobile Mexico Telcel Movistar lusacell Simple mobile , Metro pcs Straight talk , H20Red pocket Lycamobile Also if you have a phone you want to sell , new or used , let me know ! Cash only please / will Meet at a local Starbucks No Paypal no Venmo no shipping Serious buyers and No games please ",6,Local pickup (36 miles away),No shipping INFO!,36.0,,,"Pala, CA",Pala, CA,4 days 
72,787452363,"IPHONE 7 32GB Excellent Condition, No Scratches or Imperfections!!!!!",Sold!,Other (see description),"iPhone 7 32GB UNLOCKED Excellent Condition! Works Perfectly Used rarely! I took very good care of the phone. It looks brand new stlll!!!!Screen has a glass protector! Literally NO SCRATCHES, DENTS, or other IMPERFECTIONS!!!Comes with the original white charger (never used) brand new, black otter box!! T Mobile was the Service ! Any Carrier for Service!!!",5,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,4 days 
73,787347599,Iphone 7,200,Used (normal wear),Retails $349.99 in store now plus tax Im asking $200 has minor crack on screen doesnt affect it Clean imeiNot locked Verizon but can be flashes to other carriers ,3,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,4 days 
74,787313559,Verizon iPhone 7 128GB,250,Used (normal wear),"iPhone 7, Verizon 128GB. Fully functioning even though the screen is cracked. I have used it cracked for the last year and had zero problems with it. Upgraded because I needed more memory but it still is fully functioning. ",3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,5 days 
76,787216209,iPhone 7 Plus 32GB Sprint,138,Used (normal wear),Sprint 32GBScreen has crack but works great No locks Comes with case ,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,5 days 
77,787140693,iPhone 7 - Rose Gold,240,Used (normal wear),• 256 GB• $240 FIRM PRICE• Factory unlocked : can be used with any company ,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,5 days 
78,787136308,iPhone 7,240,Used (normal wear),"- 256 GB- Rose Gold- $240 FIRM- Factory unlocked ( can be used with ANY company )Serious buyers only. NOT accepting any other offers, sorry.",2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,5 days 
79,786951805,iPhone 7,100,Used (normal wear),Don’t use home button is broken that’s all,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,5 days 
80,786854070,Iphone 7 128gb Factory Unlocked Any Carrier,265,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",4,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,5 days 
81,786643118,iPhone 7,230,Used (normal wear),32Gb Sprint Unlocked Must pick up,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,6 days 
82,786572191,New iPhone 7 32GB (Carrier: Boost),300,New (never used),New Black IPhone 7 32GB. Will work with Boost. $300 obo,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Bonita, CA",Bonita, CA,6 days 
83,786482528,IPHONE 7 128Gb product Red Factory Unlocked Any Carrier,280,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,6 days 
84,786455741,Iphone 7,200,Used (normal wear),32 gb Jet BlackSprint/ Boost always in a case excellent condition ,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,6 days 
85,789677925,Unlocked IPhone 7 32gb Great “Used” Condition,150,Used (normal wear),I’ve had the phone since August and kept it in an Otterbox case the ENTIRE time. We can work out a price for that as well.,3,No delivery INFO!,"Ships from Ocoee, FL for $3.29",,"Ocoee, FL",3.29,"Ocoee, FL",Ocoee, FL,1 hour 
86,786322757,"IPhone 7 black with black case, 32 gig",250,Used (normal wear),"Unlocked very great condition, no scratches never dropped. I take care of my phone.",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,6 days 
87,786161635,iPhone 7 plus,270,Used (normal wear),It's i good condition carrier cricket ,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
88,786102359,iPhone 7 Plus,260,Used (normal wear),32 gbs Sprint Boost ,4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 week 
89,786025795,"iPhone 7 32GB 2#All (UNLOCKED)TMobile ,MetroPCs🇲🇽 MEXICO CHIP Telcel,AT&T ,Verizon ,Cricket",250,Used (normal wear),iPhone :  2 iPhone (7)Storage : 32Gb All Carrier : (Unlocked)AllColor :  🥀 Gold iCloud : Unlocked  ESn : CleanAll Phones are in good condition fully functional speakers cameras buttons no issues at all one still has Film on Screen  no cracks at all on the  LCD .All are  32 gb asking 250 each phones are fully paid off (UNLOCKED)TMobile Telcel AT&T cricket Verizon and more.serious buyers please as we sell daily on here ..Both phones come with chargers.,8,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
90,786000682,Unlocked iPhone 7,230,Reconditioned/Certified,"Used/Brand New iPhone 7 Unlocked (No Cracks,Dents etc.)Everything Works perfect. ",6,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 week 
91,785952426,Apple iPhone 7 Plus /w 256Gb Unlocked still under warranty. read description,220,Other (see description),"Selling my iPhone 7 plus 256gb. Lost SIM tray needs to be replaced. Still under  warranty for a couple years. Phone has been unlocked from AT&T Like new, no scratches,nicks or dings. I will onclude a case, earpods and charger at buyers request. IMEI provided upon request. Buyer pickup in El Cajon. I just don't need it anymore, picking up an iPhone 11",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 week 
